25|Australia_DebtGDP|Austria_DebtGDP|Belgium_DebtGDP|Canada_DebtGDP|Czech Republic_DebtGDP|Denmark_DebtGDP|Finland_DebtGDP|France_DebtGDP|Germany_DebtGDP|Greece_DebtGDP|Ireland_DebtGDP|Italy_DebtGDP|Japan_DebtGDP|Korea_DebtGDP|Netherlands_DebtGDP|New Zealand_DebtGDP|Norway_DebtGDP|Portugal_DebtGDP|Slovenia_DebtGDP|Spain_DebtGDP|Sweden_DebtGDP|Switzerland_DebtGDP|United Kingdom_DebtGDP|United States_DebtGDP
2006Q3|9.37024445523717|71.86402683602692|95.06717939935545|59.52579729504092|27.503900471523668|35.956820146315046|37.97674868983973|67.01481580315733|67.30589483976918|104.26257391335432|25.037516379907167|108.59902840448939|144.39635806452853|21.61357462403229|47.26040420662522|19.64138263568695|47.199639221962364|73.25206688296458|26.234553768259094|40.080835537569534|44.35591901430058|39.499279294541005|41.63937420895366|57.772871101985444
2006Q4|9.074518537322733|67.69535217157535|91.4944133648674|59.87161600530268|27.56480273929453|33.19101945002558|40.22422640155964|65.40081071667116|66.39671005448896|103.61146046579945|23.653226329792986|106.25307078052957|144.05184929953126|20.958519913486484|45.020801982827294|17.518554907136686|52.20881470934059|73.66017081679298|26.207899277816832|39.019041250736336|43.84002766306743|38.257229805099406|42.05828925611975|57.77088942934074
2007Q1|8.73520571106519|72.21929768914896|93.3623932608452|59.80251224393713|27.16612687841195|32.46741272129838|37.56127520671496|66.59055581982312|65.5682017615132|105.02082737418239|23.86250643256192|107.03509214127018|142.82896290837584|21.364542705516417|45.176203666001435|17.043147429595283|49.87542590577448|71.63190172414203|28.076798585780622|38.97334946739986|42.02918460899539|37.84129465980751|41.539727231726665|58.199828557827736
2007Q2|8.798590008954655|74.46628816033711|91.89711935384697|57.71090118673323|27.70342063313784|31.58376298145345|37.75074464827547|67.55206928824099|65.55169367307191|103.6909182155324|23.64680612626074|106.9630907661753|142.6103641438525|21.4710486155847|45.400709184701974|17.00355226620899|48.274820361219604|71.76928482367651|24.751720256359054|38.39281001024097|40.111744961335894|36.64831627119124|42.438208622423076|56.958667978120424
2007Q3|9.127360144418093|76.35885501848023|92.7545282357481|56.853895738558734|26.568107913918563|31.40667596630931|34.761251687001746|66.89210346090336|64.0341648934481|102.27080662877258|27.514574655495288|105.8556993726452|141.8459896183792|20.820180461167308|44.35861129532378|17.043196580340293|50.55481076621638|71.7622563963077|23.447741435536468|36.98519174548744|39.264701148808655|35.434587370995885|42.491901555963345|57.10238983598822
2007Q4|9.000858779720796|65.40295374993838|87.3246240749202|56.47556731135522|27.345980129278708|29.482647446223602|35.99933710754361|65.47677457174763|63.68703731384382|103.1027740174907|23.948393971685185|103.45379641539753|142.07458365451674|20.618403226043863|42.799566456585445|16.938190749079002|49.337684424961886|72.69695640033508|22.94329793628532|35.69813120800045|39.198756336894064|34.242076208862706|43.1738978154738|57.67525087655664
2008Q1|8.814187377814118|67.47960632173321|90.70698383195858|56.12198984355372|26.041360567501766|29.855980517467827|34.25627986960237|67.0067569328707|63.96025825300359|103.73587963061155|26.37945743308898|105.64001138319598|142.4099289817585|21.1391324759929|43.672854674297305|16.513117345981723|41.96190698085599|71.44808241608962|24.345513089738205|34.907331760558854|36.81847595177101|33.610726377153874|42.28264959159465|58.67222947259529
2008Q2|9.719616661085844|67.12435607703489|89.67304750604012|56.730539106360055|27.21754291372408|28.92961002308394|34.411170788575234|67.36192384972391|64.75147926704204|104.8566961565451|31.037437391472515|105.08905431985175|143.29895999609053|21.145216565134543|43.56582454296332|16.569655048223332|39.847878223020984|73.06643362334654|22.23119702667154|35.44796570611359|35.037608051548|32.967779022171115|43.657485348286734|58.05465970223309
2008Q3|10.383059683852615|67.22245071210651|90.65238448275372|56.646956256679246|26.942348646747945|26.371491365825666|30.71036339027014|67.8395232808994|64.28745184157808|106.20106492017658|37.096105174902036|104.36031763351323|143.0468287500586|19.898804670941676|43.885435642141665|15.573497454118618|42.20010746653427|73.30244865040329|21.88327102328531|36.334198814725475|37.19165598182328|32.38973275268621|46.32371569405862|61.53313858105677
2008Q4|11.28846602168085|69.07452291310653|93.16004344093113|61.10168668125895|28.154946893721068|35.53917979622273|34.7150365760117|69.819175879397|65.16025145963981|109.41567833381542|42.51373589701147|105.78767769167217|145.08543570790098|21.95283035885513|54.332341981179155|16.893468323427253|47.04366652517827|75.49237031205507|21.893911292459332|39.6088030549283|37.9522443098816|32.11986099485733|50.82737198795181|66.07295944102344
2009Q1|11.932947267314184|73.22159912570237|98.9888122693067|65.49857210488538|28.41831224137029|37.168386834796294|39.15649764969192|74.65611246640145|67.15126148985999|117.5569688750526|49.070302738014334|111.79352207868357|150.46189076076658|23.971395141385486|57.09827454549662|19.325365598609956|44.03327620437461|78.70323661022529|25.198104174390345|42.95497122794036|35.30323377141763|31.68929653958289|53.54273842876044|69.74343154694084
2009Q2|12.907215023801689|75.40750032072914|100.67704102429195|68.72303766548167|31.786315984182288|40.18199678841169|35.85330536716246|79.96224983411022|70.77089568233959|121.97055004521395|56.78141805672049|114.15600228468543|156.9093729994596|25.22751091738896|56.262637907022395|20.941777928004058|42.65680309657889|83.97959872807024|30.047285877447376|46.895658986699345|37.47986347141624|31.448860590365115|57.06464984680041|72.73430236645501
2009Q3|14.764630800883943|74.52483636650398|102.52616551520022|71.64069522190678|32.95096232401725|42.35923057047641|40.07766695412118|82.58283251356004|71.72122180443601|124.91208155458364|59.37767770765191|117.40819253710274|160.44312746650115|25.42277744516322|56.77231796439326|21.744625065547982|44.98429968000945|84.04038206825707|34.65540900594451|49.36969406549409|38.77404917657547|31.15341397360308|60.912799330055535|76.16517940458827
2009Q4|15.64443249696591|80.25603727208345|100.21675570679389|73.50149618095197|33.43049875744676|43.04874734754529|44.130189561724485|84.05561410033887|72.33627403431842|126.74480284927631|61.764629542236904|116.12127455956286|164.31754739579713|24.370205051296683|56.34278206143393|22.523921699430886|42.131390918272324|87.57718794180691|34.94083170527491|53.079245845720834|41.192322490765314|30.673296434923415|64.91501173164808|78.72116756054857
2010Q1|16.842996257617024|81.3476802723905|104.14496949998282|73.70112627853517|34.35172978491081|45.53652690410605|46.07033992495021|85.93900813070788|72.47100300715441|130.65120696106217|74.09044828406203|118.22191809372333|166.28375028299072|27.357761415984616|57.17145314718447|23.371087314662272|41.571453466279515|90.11410492144496|37.859594593083706|54.71146127878325|39.16333314536122|30.3187889862842|70.74752391367971|81.56822711984879
2010Q2|17.63547183594667|84.14884604168596|104.13221275875686|74.13652976552937|34.750595073743334|47.69223425116424|48.172236293814855|88.15168440045895|73.21240802872447|134.5561202537308|74.35661665278394|118.99628506463262|168.67707217301796|27.419013783004946|58.82069753639843|23.889975363828004|42.73357312010147|93.63073407879912|37.83117270777017|56.696384934262646|38.486796432786875|29.92833619823466|72.58519024348064|83.17494294322873
2010Q3|18.357196119502532|84.32183819699458|102.8806331871031|74.52183764261515|37.69435361324395|47.50344671766039|48.219807546761814|86.2574728576127|73.2572971926428|142.96939720286537|83.55258973371208|119.60195921912633|167.8979783364103|27.711134726341818|58.698238765960454|24.710108520900324|42.43211240519245|97.36852382700523|38.17472282333569|57.69935646920007|37.551308283774844|29.596596788955758|75.43547766727121|84.92085001746797
2010Q4|18.716119410641717|83.13210340084557|100.27317288098254|74.66813681238476|36.70008966136963|46.123274583870234|50.11294360260861|86.27793043848553|81.00891416863527|147.4942442576431|86.13499277378976|118.73712563599234|170.7948816550373|26.191426182502404|58.947127781009044|25.965384119170725|42.542390641414535|100.02332819259398|38.60697345427312|60.26607374123262|38.59293358272813|29.23277858350494|75.8602296598247|87.11093376428171
2011Q1|19.66718952465389|83.21915049842403|103.75474922978107|74.73241047203716|37.30693444309015|48.217871139168565|48.77703627116166|87.53242918539986|79.8180427444878|156.6316226874108|92.47764687311401|119.0155820091292|171.76423910607346|27.61304986322243|59.078725779886135|29.25345087120355|42.259421950191495|101.11358735884508|45.92959069902503|64.07802638276803|36.20828155321806|28.990958581388686|76.24452812007007|87.84943084134137
2011Q2|20.76316551792676|83.12499607705556|102.65640563295118|75.63229053345772|37.43071329928486|49.673971329884345|48.419618809786705|89.02507913701588|79.24113480440357|159.94854443022916|93.01580676401004|120.28679060420812|176.1804233979776|27.868131079403096|60.01835020037928|32.3101085788473|41.018730221724006|112.3815108966411|44.297273800082316|65.96088409335333|36.42134202269811|28.769478642208217|79.27302536006309|87.68116688396348
2011Q3|21.620789968461278|82.70035647310804|103.5163327222633|75.93947116004067|38.41788112468393|52.64012850304975|50.07279724694048|88.26477121236029|78.94511881871156|166.2434470959629|109.24338674173846|118.44057350948272|178.9389432303527|27.97632134065895|60.619329810306375|34.366233654136636|38.08385295587373|116.26068163710144|44.198313956332456|66.37605052759986|35.67144260011507|28.60211732108605|80.15301131949234|89.59567194311585
2011Q4|22.28609840549428|82.82872611074747|103.49471231594178|75.35724492309461|39.401956606936395|49.98620526991148|52.02448711138095|88.74932897410991|78.45796106717714|175.21937159383793|109.42825008651518|119.10572946646538|183.03625698312794|28.16981535725057|61.21509787153608|33.532054441369375|28.847490452605744|114.16749954570233|46.815018215431465|69.52839457653762|37.669828750808065|28.519648868892176|81.42506571072845|91.30306101451757
2012Q1|22.89674994026244|84.25597346167935|106.83441939766318|75.17976083932072|41.71605680390412|48.539905077710635|52.54894874999373|91.09179398397362|79.01566806957968|141.22507544154942|111.50244644368874|122.25041295602756|184.44679651700986|29.77229121228077|62.02792292942508|33.218938522569886|30.523345020307563|118.1825874028722|47.04063231818268|73.57617384051565|36.82265644909885|28.74242307265|82.1684075573872|92.69787994543405
2012Q2|24.150400772599404|85.34586576212693|107.62314686981784|76.41131373822131|42.29266934933869|49.824795040219946|56.03675985031917|92.63044948822365|80.3501090077061|154.7955871611585|114.068735053004|124.54360244186162|186.36137422416286|30.45172864172051|63.46103259258133|34.70221477759166|29.24476796467679|123.44372353725814|48.23066805502274|77.06868418276626|37.11582321146727|28.951565999222744|82.07251591935183|93.07099248971629
2012Q3|25.051662041683887|83.675993479419|106.70374333778567|77.58327104036584|43.701548693199044|50.54009977572702|55.41431167741807|91.33811284513806|79.84687632139094|157.5236187632214|119.49106730158805|125.94714632060118|187.91888755863357|30.755815967543228|64.43677352681092|34.81817633438664|29.79263532018517|126.2374376464447|48.27266608555571|78.7265100574905|37.222806694888305|29.07611765447502|83.19727394884417|93.52085502741409
2012Q4|25.14100797533589|82.39853382833364|104.81051336829157|78.15177421641079|43.835303441688076|48.71120977020906|57.856151872960105|91.74194926272108|79.80354451895815|161.95104601844136|118.72991735163431|125.87049780788647|189.84902330707695|30.568792272027544|65.74019494646265|36.6168679608773|29.931584203322537|128.78897894186434|54.073301051928546|89.56035151800641|37.99241350276224|29.207177175451214|84.482600665805|94.80605022163843
2013Q1|25.489427142902972|83.90152565531079|109.55723779194851|79.13951347854591|44.932728377013085|47.926385116218015|58.93365852683347|93.59358148880827|79.35822556369526|164.97690746093957|123.14126472700562|129.53896638589129|191.81623518164915|33.032546569955876|66.1491890185029|36.76433402143379|31.805073000674277|131.06528992738419|54.30232133476047|97.06010493110198|40.698639539100085|29.224898406504334|83.82530863268455|96.02496524135913
2013Q2|25.836114909835306|83.65229521227297|110.06694844661094|80.04720537511011|44.09457585922969|49.10944404424665|61.10000894801204|95.14492712176244|78.73789040649717|172.90931070650424|122.72896637418602|132.40837577974904|193.82876156373408|33.47428179451563|67.76535974437024|32.824961266527424|31.896797730117466|134.3835136515326|61.9393646928114|98.75841931088183|41.260960474481365|29.18617157332561|84.96607272439634|94.61119110422767
2013Q3|27.069655198196262|85.26277794317588|108.949392432676|80.08262845069794|43.34350305031047|49.64117176507523|58.54063427913617|94.16026653387401|77.45822516221278|174.79193072675565|120.94337596072182|131.90390491393532|193.47068211995585|32.876104161829964|67.33102801653317|33.175095527084736|31.103365964733136|130.56567391841168|61.86619098079454|99.95309266587738|41.193705614693194|29.12936251887379|84.61913813157821|94.62208712665408
2013Q4|28.011773025247024|81.73906332005805|105.49684381999593|79.30973212206406|44.1410924557407|47.7698914420456|60.81170729789628|94.54580182913026|77.43509528193967|178.5912032198528|117.49444574847291|131.81630112838025|194.41001642223347|32.06587197802383|67.19398648069992|34.43011111013672|30.69638081308337|130.98168829035967|70.8368247273938|100.01491734038446|40.77675286741582|29.119709118884828|85.31605890103128|96.00028553352115
2014Q1|28.9131800145016|82.62898869295154|110.14646018706627|76.87134303827798|43.633650885593354|48.12988254167797|62.378191504989864|96.15323912877133|76.17067851039197|179.6405173297398|114.86263479419927|134.48090077679038|193.4973680064518|33.972801615387674|66.59253413683429|33.55381633293363|30.105682597955667|134.6830163233391|77.55785928885072|102.57579002706439|41.13697424760705|29.14987531634281|85.50757152115133|96.66579308440157
2014Q2|29.64286718508358|83.73335655221726|110.54260403603931|77.52735267924932|42.59321736074504|48.401999510602145|63.720473306843004|96.80254265302321|75.76169391345941|182.2637096960879|109.34697018261699|137.17862296260594|195.34815377514258|34.896198549892205|67.94685414680647|32.58249132669857|28.416388546363176|132.59215091003898|78.60499965942374|103.62730101593583|42.053833278088256|29.213117963838002|86.4319324914914|95.2878626818855
2014Q3|30.5489718429769|82.10142407162107|109.77752005218943|77.04914130956053|42.10600387138154|50.10217216866029|63.083895806428025|96.73257386568534|75.1710920647606|180.41587671444537|106.51652034152252|134.91770807434744|196.02834078667811|35.010260530641105|67.4258728324728|32.9958112212543|27.70313888211503|134.6323797941149|78.10337755421465|103.92419388722216|42.54015402045206|29.25113171149995|85.70518865235752|95.3905015463533
2014Q4|31.170739261048652|84.43421202715926|107.0619646455122|76.75214472118374|41.54617951475917|48.71244310096341|64.81261081829443|96.13908966431771|74.52036232442373|181.4704687535264|101.27587529068465|134.75534440062816|198.4564381910873|34.66072434727499|67.18418217960676|34.182354039974264|28.46465769091242|132.5547516960024|81.13278420219474|104.44834154515765|45.68627208583532|29.309210526315788|87.09432519701866|95.99326561082863
2015Q1|31.94269063551449|85.72251413560456|111.00124644664173|76.82602456864873|41.264328774518624|47.59407788302478|65.96147513994073|98.04102214606716|74.19420337099953|172.34548224169626|93.20717747048872|137.4579096403271|198.32153497357962|37.08107000287503|68.18586162251664|34.817381701910236|30.416739948839766|132.47943418338136|82.18545409992382|104.50438767541405|45.23830192945377|29.17830551905033|86.26759832743728|95.27282978696547
2015Q2|32.560148565756734|86.69057260804351|109.09279452275393|78.86890962011044|40.45972050692978|46.25550145709596|67.39295716361745|98.29632072066444|72.43480971940416|171.44223605497078|87.07474287274387|138.10729185525057|197.95029335953927|37.16970609939154|65.97072352959154|32.42418074496234|30.41804777000173|130.75365149793276|81.32087564023114|103.80894925862734|44.93426491789582|29.08657600993452|87.58546211164322|94.32382083719587
2015Q3|33.60875048981191|86.75711793803926|108.38455858320522|79.99711423857731|39.87337795639412|45.92896794561403|65.86316908897552|97.77125689612939|71.88366957710815|173.73947456004143|80.6430912237573|136.74353850360995|195.87986154444695|37.57945551094974|65.02424531331684|31.962714452167624|32.21471826981052|132.43219706184925|84.69511954678688|103.54711172279099|44.26992083410814|28.978916455629435|87.17973499004388|94.16204357460397
2015Q4|34.090097120525776|85.07117980416477|105.26875320972782|82.17229247186928|39.46949286224532|44.55035597372878|68.764272664992|96.94142641825529|71.2159123685447|178.59544477771038|73.96159886110134|134.74556583712055|195.62475977283154|36.189101871808894|63.79647441627634|32.58219915249189|33.192532193804645|130.78970358293503|83.41793526263834|102.48520851577392|44.456223141989895|28.820669029851302|87.86668691242302|96.38992620934683
2016Q1|34.74470712055576|86.20164151632316|108.4221906143801|81.33553597319118|39.500607731105305|43.774291936477674|69.36515062020084|98.90108643018006|70.88480673186555|177.96346063674687|75.93677508341983|137.37972291796513|195.59194098269782|37.98315585894583|63.37767293722909|31.56814996358967|34.22328820984502|130.6227949080404|83.82485511912428|103.67603986269597|42.75208739780004|28.561733862795847|86.47557746650968|97.09892670526762
2016Q2|35.15800769240043|85.18208499590884|108.6342158695791|82.46931484542449|38.89099531644472|43.85554783619972|66.8896069737732|99.6608353950605|70.16489452869595|181.76900251084226|73.57900738065395|137.8072522659324|197.19875197080304|38.20925629564185|62.28924828130281|32.26674190394107|36.71009119182555|133.0135337787027|82.51193098384728|103.58832372430935|43.54615480330692|28.270169490466944|87.68149820407037|96.57142625714991
2016Q3|36.22028404336198|82.71326956192377|107.74498583463104|83.23832862129893|37.77507547330691|42.77532427532175|66.81714101840667|99.03786156739552|69.4473728154055|179.1525710564058|74.34369795007322|134.83353368797066|198.21412105238048|37.72437426410713|60.66811053882003|32.401915188850424|36.56515181770511|134.2576944507468|82.51601354302638|102.8891518426249|42.17123087738445|27.962751260855434|86.79006829317831|97.1591826224799
2016Q4|36.577833688794755|82.96601306458467|105.05318716067755|82.67623121792514|36.23221413041009|41.69194597627147|68.64920242725422|98.12655058497127|68.28222432894988|183.05787018464818|72.63962404871725|134.19551563299186|198.3670668518857|35.81123349826093|60.846877495053285|31.567127807145802|36.99756260760871|131.1033835594402|79.43068502736611|102.02036212996464|42.78643351446329|27.713350165344252|87.82518973009748|98.08631792777413
2017Q1|36.93559585989064|81.88338972592864|106.23561515456387|81.54922970582834|39.243476590209255|40.672566979173055|68.50727291921989|100.51755135002158|66.75553356322193|179.96371869652336|73.69069911451595|135.79819118450658|199.21521676122063|36.52937922279712|58.67808135370453|31.426307740497116|38.3638922341207|131.2369576396887|81.41188257590713|102.93225373215986|42.074548740909314|27.79818378365641|86.20303049545188|96.99352671578887
2017Q2|37.60936077641816|81.83658535638182|104.8679582277789|82.31498730864642|38.62648112015444|40.54260646004061|67.72859104092228|101.21545634811444|66.13793431786908|178.5945003674397|72.66301921345169|136.80166249814815|200.05933861456455|36.36416058420613|57.920410468915065|30.939817973320178|37.40410909703404|132.61340623415398|81.13392031911273|102.64425343759933|41.606107668960824|27.949251801458598|85.93573045738587|95.9159903364637
2017Q3|37.66692207420774|80.67113625329955|105.73426795086014|81.90087744681777|34.281894173255786|40.48551350848227|65.95924876453391|100.32259683982454|65.26963045341016|179.42298292924377|70.14199569480253|136.39421735009765|199.2829702502502|34.89864499087448|56.18207627774302|30.803175202905734|36.62365864483827|131.17671480987497|79.90462122608649|101.7855012526345|40.104070432091824|28.040737768058495|85.5777510486958|96.44164762382792
2017Q4|37.85858590339885|78.6146923614232|102.07437366588023|81.44822041622112|33.78182642435027|40.152558311171646|66.58077665927924|98.72415488892216|64.0262224904011|182.58819805203984|65.23385538888384|133.6890295982675|199.24989287128466|34.08530891739618|55.947771957792455|28.585990818802255|37.5091179812609|125.7475745992539|74.88903486135223|101.2071547250313|41.55842568919684|28.04625192375646|86.72281441088087|97.00379867530759
2018Q1|38.00158177444335|77.95771726980401|105.02916347406115|81.25085145105731|34.86064788659009|39.8495312047378|65.39762479107776|99.26513922400643|62.894615341080026|184.8801053959052|66.28785967797674|135.20470200605098|198.6350487544284|34.448729989871346|54.24228684080828|29.197082802986003|37.71132910799439|126.34991365837878|76.35787839729463|101.73816956644058|39.594950307264384|27.579983676283458|84.96518000056196|98.0635320370983
2018Q2|37.945048034176914|77.31875776900971|104.26766277239574|81.22441497300646|34.320457941775786|39.346267147156546|65.20771578220229|99.33136650647587|61.886384893413|184.69091186782532|66.01374206667684|135.69042088839393|198.77581255266134|35.06404688557681|53.12512178076604|29.14553482313536|36.66099579164452|125.42814877769135|73.66388589269216|101.06118411993673|39.6129245480202|27.02377448220173|85.88705526831457|96.8288524687745
2018Q3|37.68919742851948|76.43528873310896|103.55699930280788|80.60095408537268|32.945342489072594|39.332837093045235|64.75816040478732|99.51973952322406|61.58607736103775|190.46476510067112|65.10578832676369|135.5858675866471|198.7866768155797|34.881445151214216|52.11114550725679|29.07442483522577|35.07115741807199|124.93413464156473|72.10205139201602|101.22159107469868|39.27072822855483|26.548026065865987|85.77909563749124|97.05435786522283
2018Q4|37.51123438848291|74.19140663527776|99.91696572771279|81.13339371778098|31.67775581639341|38.538748104559666|65.35822858498092|98.48906941307987|60.80926983238758|190.14246093184374|61.4716334294912|134.13801424727072|200.46616056156506|34.70333904574577|51.52177199014827|29.752443169044817|38.86389759599886|121.00222239550844|71.00721481677004|99.79097169291481|39.809702827080315|26.125200922447107|86.3451445520707|98.10132195484915
2019Q1|37.276729641524405|73.35130470949379|102.92649107433141|81.3977920481037|32.975593474635275|38.04221811677212|65.2148748992506|99.45750886249982|60.64989389322246|191.05131105044492|63.092904455652985|135.73152176437154|201.89529610925163|37.14518704328616|49.96131219988739|26.950648773812592|35.82776268513806|122.22273064657287|68.50364694614308|100.62413971585926|37.51811237133722|26.050206168045325|84.88553993972074|98.25306351465247
2019Q2|37.12198427382765|72.43049329194356|101.99852261761416|81.72326222001692|32.05672324627136|39.53199065867777|67.24108579259625|99.18133640533775|60.070427395653006|188.72759315095385|61.6074035410019|136.84630482957937|202.73625384717627|38.12388071236386|49.93145426967583|26.403808160989556|35.04944418488283|119.36308480029862|68.06369867696831|100.62070227010787|36.53317986901209|26.062111470670825|85.40397054728548|96.79134140129959
2019Q3|38.83177132502006|71.65438052215775|101.38804164969255|82.28166832226924|30.84937052613747|39.11571776698504|65.8070262831283|99.95483848042434|59.96160591755736|186.37907816612596|60.029480612031264|136.03879558777035|201.26183710669793|38.62580371977037|48.24220084948494|27.336225954819206|34.84815102373121|118.59133194790552|68.29947582257961|99.6176433716815|35.96766755075603|26.050855890607004|84.5131795805955|98.30379847929287
2019Q4|40.64876585392248|70.74843823571625|97.67232950889537|81.34872488884028|29.55173565586194|38.33464213328749|65.33133767682104|98.10567932745857|58.701047843208265|185.00493599568034|55.92441053138104|133.82274050797446|203.36528108699795|37.08525991668211|47.59745808160604|27.707221551416723|39.89203588832273|116.1719416909621|66.01968561164526|97.65926729466942|35.69435473889344|26.028056078700878|85.65719199559878|99.15335111731767
2020Q1|42.87240521306398|73.2870234484558|102.53827717820205|84.09960752072928|31.897581065082363|37.85160402733266|70.0985624228678|101.20615914576838|59.84059316795607|185.3641047344525|57.40350835705086|136.8130842883203|204.73868124023315|40.30417214477355|48.38713931687362|28.331408722357583|40.87611873668286|118.54257413536753|69.1931348059049|101.32533211722567|36.370585221950556|26.452496219605475|84.74293451484145|100.46570480317139
2020Q2|46.78136907724261|82.3123624181656|112.55798783811039|103.39673961478546|38.87318935220161|45.83226663529999|74.62437747953068|113.04488208877541|65.9687879817745|196.53756889299908|60.68661019277045|148.2448945123793|217.9861745651304|42.578117191759326|53.952523341673285|37.25407962160032|40.54438259241843|125.59190314422402|78.27747423925804|112.6130953240205|37.542214275693475|27.378346412586417|96.78013965146371|114.84888558082838
2020Q3|50.15627103917319|78.64321286641885|111.31003462893565|104.36401255823193|37.35537354875052|46.361675838465814|72.83492392661405|115.29730064857455|68.51778807290806|205.15769669496166|59.75576617170497|153.23175809020705|223.7986273499776|43.05333881247629|54.04726159056676|42.797860855782496|40.337373019330876|130.72221368117914|78.26434985502188|116.47078711590228|38.78797406734701|27.87335028308256|101.36671021737041|117.42385926977788
